# Disease ID,Gene ID,edge_weight
C0036920,8289,1
C0036920,84433,1
C0036920,8915,1
C0036920,9235,1
C1112705,1409,1
C1112705,1414,1
C1112705,1415,1
C1112705,1417,1
C1112705,1421,1
C1112705,146862,1
C1112705,2700,1
C1112705,4284,1
C1112705,4810,1
C1112705,631,1
C1112705,7466,1
C1112705,79443,1
C0011884,101928236,1
C0011884,114803,1
C0011884,1401,1
C0011884,183,1
C0011884,185,1
C0011884,23411,1
C0011884,2572,1
C0011884,266722,1
C0011884,285600,1
C0011884,3383,1
C0011884,339529,1
C0011884,5444,1
C0011884,54715,1
C0011884,58504,1
C0011884,6647,1
C0011884,7057,1
C0011884,7422,1
C0011884,836,1
C0011884,84898,1
C1384666,100507266,1
C1384666,10788,1
C1384666,114801,1
C1384666,130951,1
C1384666,1369,1
C1384666,147372,1
C1384666,1687,1
C1384666,1786,1
C1384666,2151,1
C1384666,219749,1
C1384666,221711,1
C1384666,2241,1
C1384666,22871,1
C1384666,23555,1
C1384666,253827,1
C1384666,285362,1
C1384666,285590,1
C1384666,30820,1
C1384666,339559,1
C1384666,348,1
C1384666,401548,1
C1384666,407053,1
C1384666,4908,1
C1384666,5172,1
C1384666,55315,1
C1384666,5592,1
C1384666,57493,1
C1384666,5784,1
C1384666,598,1
C1384666,6103,1
C1384666,63892,1
C1384666,64374,1
C1384666,64478,1
C1384666,6647,1
C1384666,6772,1
C1384666,7099,1
C1384666,730091,1
C1384666,7388,1
C1384666,91,1
C1384666,9197,1
C1384666,93979,1
C1384666,9414,1
C1384666,9630,1
C0033975,10452,1
C0033975,10814,1
C0033975,10815,1
C0033975,114088,1
C0033975,1816,1
C0033975,274,1
C0033975,2902,1
C0033975,2908,1
C0033975,3351,1
C0033975,3356,1
C0033975,4914,1
C0033975,54504,1
C0033975,551,1
C0033975,57419,1
C0033975,5816,1
C0033975,627,1
C0033975,6616,1
C0033975,7447,1
C0033975,81578,1
C0033975,8991,1
C0003469,10743,1
C0003469,1138,1
C0003469,1141,1
C0003469,1268,1
C0003469,135,1
C0003469,1392,1
C0003469,1394,1
C0003469,1395,1
C0003469,1401,1
C0003469,1786,1
C0003469,1813,1
C0003469,2353,1
C0003469,2555,1
C0003469,2739,1
C0003469,2782,1
C0003469,2918,1
C0003469,3363,1
C0003469,3440,1
C0003469,351,1
C0003469,390275,1
C0003469,4192,1
C0003469,4204,1
C0003469,4282,1
C0003469,4852,1
C0003469,4886,1
C0003469,5020,1
C0003469,5066,1
C0003469,50944,1
C0003469,5265,1
C0003469,594857,1
C0003469,6531,1
C0003469,6532,1
C0003469,7124,1
C0003469,7349,1
C0003469,8320,1
C0003469,9607,1
C0003469,9848,1
C1261502,100287932,1
C1261502,10171,1
C1261502,10260,1
C1261502,164656,1
C1261502,1890,1
C1261502,220972,1
C1261502,2639,1
C1261502,3039,1
C1261502,3077,1
C1261502,55692,1
C1261502,7037,1
C1261502,7068,1
C1261502,8131,1
C1261502,83986,1
C1261502,896,1
C0022665,1027,1
C0022665,10397,1
C0022665,1543,1
C0022665,1978,1
C0022665,2952,1
C0022665,3558,1
C0022665,3604,1
C0022665,5243,1
C0022665,540,1
C0022665,54880,1
C0022665,558,1
C0022665,5594,1
C0022665,5595,1
C0022665,5743,1
C0022665,5894,1
C0022665,595,1
C0022665,6528,1
C0022665,6596,1
C0022665,6648,1
C0022665,673,1
C0022665,6790,1
C0022665,7249,1
C0022665,7428,1
C0022665,83593,1
C0022665,8743,1
C0022665,883,1
C0022665,9235,1
C0026603,101929582,1
C0026603,101929620,1
C0026603,10659,1
C0026603,11281,1
C0026603,131034,1
C0026603,145820,1
C0026603,221935,1
C0026603,22871,1
C0026603,26053,1
C0026603,2820,1
C0026603,29951,1
C0026603,3213,1
C0026603,3232,1
C0026603,53353,1
C0026603,5607,1
C0026603,63976,1
C0026603,9705,1
C0024305,11200,1
C0024305,1437,1
C0024305,1440,1
C0024305,1571,1
C0024305,2052,1
C0024305,2356,1
C0024305,25788,1
C0024305,3123,1
C0024305,3440,1
C0024305,4524,1
C0024305,5551,1
C0024305,596,1
C0024305,604,1
C0024305,635,1
C0024305,6470,1
C0024305,673,1
C0024305,7037,1
C0024305,7157,1
C0024305,7298,1
C0024305,843,1
C0024305,8438,1
C0024305,875,1
C0024301,100306940,1
C0024301,1387,1
C0024301,1879,1
C0024301,2146,1
C0024301,2531,1
C0024301,3123,1
C0024301,3440,1
C0024301,3492,1
C0024301,4026,1
C0024301,4524,1
C0024301,4548,1
C0024301,4615,1
C0024301,57476,1
C0024301,5820,1
C0024301,596,1
C0024301,604,1
C0024301,7128,1
C0024301,7298,1
C0024301,79415,1
C0024301,8085,1
C0024301,8170,1
C0024301,8915,1
C0024301,942,1
C0040028,10019,1
C0040028,2247,1
C0040028,3440,1
C0040028,3717,1
C0040028,4352,1
C0040028,5154,1
C0040028,5155,1
C0040028,54790,1
C0040028,7040,1
C0040028,7066,1
C0040028,7157,1
C0040028,811,1
C0003864,10665,1
C0003864,1280,1
C0003864,1314,1
C0003864,221035,1
C0003864,221037,1
C0003864,3240,1
C0003864,51300,1
C0003864,7538,1
C0003864,79679,1
C0003864,969,1
C0020649,11188,1
C0020649,1268,1
C0020649,134,1
C0020649,135,1
C0020649,1392,1
C0020649,147,1
C0020649,1489,1
C0020649,150,1
C0020649,1636,1
C0020649,1812,1
C0020649,1813,1
C0020649,183,1
C0020649,1906,1
C0020649,1907,1
C0020649,1908,1
C0020649,213,1
C0020649,2246,1
C0020649,2641,1
C0020649,2890,1
C0020649,2904,1
C0020649,3269,1
C0020649,3351,1
C0020649,3352,1
C0020649,3458,1
C0020649,3552,1
C0020649,3553,1
C0020649,3558,1
C0020649,3569,1
C0020649,3630,1
C0020649,3827,1
C0020649,4057,1
C0020649,4128,1
C0020649,4129,1
C0020649,4878,1
C0020649,4879,1
C0020649,5020,1
C0020649,5173,1
C0020649,5327,1
C0020649,5328,1
C0020649,5368,1
C0020649,5443,1
C0020649,551,1
C0020649,5617,1
C0020649,5972,1
C0020649,624,1
C0020649,6340,1
C0020649,6550,1
C0020649,6647,1
C0020649,6863,1
C0020649,7124,1
C0020649,7349,1
C0020649,7432,1
C0020649,847,1
C0035126,1026,1
C0035126,1103,1
C0035126,11213,1
C0035126,148022,1
C0035126,1536,1
C0035126,183,1
C0035126,1839,1
C0035126,1906,1
C0035126,1946,1
C0035126,1948,1
C0035126,1950,1
C0035126,1958,1
C0035126,2113,1
C0035126,2247,1
C0035126,2252,1
C0035126,2277,1
C0035126,2353,1
C0035126,240,1
C0035126,2520,1
C0035126,2705,1
C0035126,2875,1
C0035126,2876,1
C0035126,2919,1
C0035126,2920,1
C0035126,3082,1
C0035126,3162,1
C0035126,3303,1
C0035126,3312,1
C0035126,3315,1
C0035126,3383,1
C0035126,3399,1
C0035126,3552,1
C0035126,3553,1
C0035126,3569,1
C0035126,3572,1
C0035126,3576,1
C0035126,3586,1
C0035126,3592,1
C0035126,3635,1
C0035126,3678,1
C0035126,3725,1
C0035126,3791,1
C0035126,4318,1
C0035126,4353,1
C0035126,4615,1
C0035126,4843,1
C0035126,4846,1
C0035126,51738,1
C0035126,5320,1
C0035126,5327,1
C0035126,5328,1
C0035126,5465,1
C0035126,5468,1
C0035126,5599,1
C0035126,5601,1
C0035126,5728,1
C0035126,5742,1
C0035126,5743,1
C0035126,596,1
C0035126,5970,1
C0035126,6347,1
C0035126,6348,1
C0035126,6401,1
C0035126,6548,1
C0035126,6590,1
C0035126,6647,1
C0035126,6648,1
C0035126,6774,1
C0035126,6783,1
C0035126,7015,1
C0035126,7057,1
C0035126,7070,1
C0035126,7097,1
C0035126,7099,1
C0035126,7124,1
C0035126,7431,1
C0035126,7498,1
C0035126,836,1
C0035126,83939,1
C0035126,841,1
C0035126,84335,1
C0035126,847,1
C0035126,8651,1
C0035126,89780,1
C0035126,948,1
C0018843,2353,1
C0018843,3552,1
C0018843,3553,1
C0018843,3569,1
C0018843,3586,1
C0018843,3725,1
C0018843,4790,1
C0018843,4791,1
C0018843,5966,1
C0018843,5970,1
C0018843,5971,1
C0018843,7124,1
C0018923,1440,1
C0018923,1499,1
C0018923,2321,1
C0018923,2701,1
C0018923,285,1
C0018923,3265,1
C0018923,3725,1
C0018923,3791,1
C0018923,3845,1
C0018923,4609,1
C0018923,5335,1
C0018923,5787,1
C0018923,595,1
C0018923,7010,1
C0018923,7157,1
C0018923,7422,1
C0018923,7424,1
C0018923,80781,1
C0013182,10,1
C0013182,10631,1
C0013182,10800,1
C0013182,114548,1
C0013182,1244,1
C0013182,134,1
C0013182,135,1
C0013182,1559,1
C0013182,1636,1
C0013182,2205,1
C0013182,2206,1
C0013182,2207,1
C0013182,2944,1
C0013182,2950,1
C0013182,3002,1
C0013182,3106,1
C0013182,3123,1
C0013182,3176,1
C0013182,3303,1
C0013182,3305,1
C0013182,356,1
C0013182,3565,1
C0013182,3586,1
C0013182,3596,1
C0013182,4056,1
C0013182,4295,1
C0013182,57105,1
C0013182,5733,1
C0013182,5742,1
C0013182,6356,1
C0013182,6369,1
C0013182,6863,1
C0013182,6916,1
C0013182,7124,1
C0013182,8797,1
C1840235,2253,1
C1840235,2619,1
C1840235,2736,1
C1840235,28514,1
C1840235,4838,1
C1840235,50937,1
C1840235,5727,1
C1840235,6469,1
C1840235,6496,1
C1840235,6997,1
C1840235,7050,1
C1840235,7546,1
C1840235,84976,1
C1840235,8928,1
C0025149,1021,1
C0025149,10389,1
C0025149,11186,1
C0025149,114826,1
C0025149,1499,1
C0025149,1755,1
C0025149,1786,1
C0025149,2064,1
C0025149,2100,1
C0025149,23030,1
C0025149,23081,1
C0025149,2313,1
C0025149,23476,1
C0025149,23532,1
C0025149,29,1
C0025149,3090,1
C0025149,324,1
C0025149,4352,1
C0025149,4609,1
C0025149,4610,1
C0025149,4613,1
C0025149,474,1
C0025149,5015,1
C0025149,5156,1
C0025149,51684,1
C0025149,5294,1
C0025149,5727,1
C0025149,6046,1
C0025149,6275,1
C0025149,6277,1
C0025149,6281,1
C0025149,6447,1
C0025149,6502,1
C0025149,675,1
C0025149,6774,1
C0025149,7409,1
C0025149,79813,1
C0025149,7994,1
C0025149,8019,1
C0025149,83746,1
C0025149,84456,1
C0025149,8643,1
C0025149,8660,1
C0025149,898,1
C0025149,92335,1
C0008924,10253,1
C0008924,10588,1
C0008924,2247,1
C0008924,2248,1
C0008924,2252,1
C0008924,2253,1
C0008924,2254,1
C0008924,2255,1
C0008924,2260,1
C0008924,2261,1
C0008924,2263,1
C0008924,23743,1
C0008924,24,1
C0008924,3664,1
C0008924,4524,1
C0008924,4548,1
C0008924,4609,1
C0008924,4846,1
C0008924,5727,1
C0008924,6573,1
C0008924,6948,1
C0008924,7055,1
C0008924,7298,1
C0008924,7341,1
C0008924,8626,1
C0008924,9935,1
C0008925,10253,1
C0008925,10588,1
C0008925,1147,1
C0008925,1280,1
C0008925,1739,1
C0008925,1950,1
C0008925,2247,1
C0008925,2248,1
C0008925,2252,1
C0008925,2253,1
C0008925,2254,1
C0008925,2255,1
C0008925,2260,1
C0008925,2261,1
C0008925,2263,1
C0008925,23314,1
C0008925,23743,1
C0008925,3664,1
C0008925,374654,1
C0008925,4335,1
C0008925,4487,1
C0008925,4548,1
C0008925,4609,1
C0008925,4846,1
C0008925,5156,1
C0008925,54796,1
C0008925,5727,1
C0008925,5916,1
C0008925,6259,1
C0008925,6493,1
C0008925,6573,1
C0008925,7040,1
C0008925,7042,1
C0008925,7043,1
C0008925,7298,1
C0008925,7341,1
C0008925,8322,1
C0008925,8573,1
C0008925,8626,1
C0008925,865,1
C0151786,10069,1
C0151786,10215,1
C0151786,10311,1
C0151786,10317,1
C0151786,10600,1
C0151786,10694,1
C0151786,11096,1
C0151786,116159,1
C0151786,116448,1
C0151786,1437,1
C0151786,1440,1
C0151786,150082,1
C0151786,150084,1
C0151786,1826,1
C0151786,1827,1
C0151786,1859,1
C0151786,2078,1
C0151786,2114,1
C0151786,23515,1
C0151786,23562,1
C0151786,2551,1
C0151786,25825,1
C0151786,25966,1
C0151786,2618,1
C0151786,26285,1
C0151786,270,1
C0151786,2897,1
C0151786,29104,1
C0151786,2992,1
C0151786,29980,1
C0151786,30811,1
C0151786,3141,1
C0151786,3150,1
C0151786,3454,1
C0151786,3455,1
C0151786,3460,1
C0151786,351,1
C0151786,3588,1
C0151786,3753,1
C0151786,3763,1
C0151786,3772,1
C0151786,406947,1
C0151786,4513,1
C0151786,4599,1
C0151786,4600,1
C0151786,4685,1
C0151786,5121,1
C0151786,51227,1
C0151786,5376,1
C0151786,53820,1
C0151786,539,1
C0151786,54014,1
C0151786,54069,1
C0151786,54093,1
C0151786,54097,1
C0151786,54101,1
C0151786,54102,1
C0151786,54148,1
C0151786,54943,1
C0151786,56246,1
C0151786,56911,1
C0151786,571,1
C0151786,57466,1
C0151786,58494,1
C0151786,63977,1
C0151786,6450,1
C0151786,6453,1
C0151786,6493,1
C0151786,64968,1
C0151786,6526,1
C0151786,6647,1
C0151786,6651,1
C0151786,7074,1
C0151786,7113,1
C0151786,7267,1
C0151786,7273,1
C0151786,7485,1
C0151786,757,1
C0151786,8208,1
C0151786,861,1
C0151786,8624,1
C0151786,873,1
C0151786,874,1
C0151786,8867,1
C0151786,9073,1
C0151786,94104,1
C0151786,9499,1
C0151786,9510,1
C0151786,9551,1
C0151786,9875,1
C0151786,9946,1
C0151786,9980,1
C0151786,9992,1
C0027643,100124700,1
C0027643,1364,1
C0027643,1956,1
C0027643,2064,1
C0027643,2099,1
C0027643,238,1
C0027643,2771,1
C0027643,3014,1
C0027643,3205,1
C0027643,354,1
C0027643,3620,1
C0027643,367,1
C0027643,3670,1
C0027643,3815,1
C0027643,4283,1
C0027643,4904,1
C0027643,50618,1
C0027643,5328,1
C0027643,5743,1
C0027643,574447,1
C0027643,7298,1
C0027643,7422,1
C0027643,7534,1
C0027643,80774,1
C0027643,9874,1
C0004114,10397,1
C0004114,10683,1
C0004114,2099,1
C0004114,2100,1
C0004114,2260,1
C0004114,23462,1
C0004114,23493,1
C0004114,26524,1
C0004114,3091,1
C0004114,367,1
C0004114,3845,1
C0004114,4314,1
C0004114,4318,1
C0004114,4763,1
C0004114,4851,1
C0004114,4853,1
C0004114,4915,1
C0004114,57670,1
C0004114,5781,1
C0004114,673,1
C0004114,7157,1
C0004114,8202,1
C0004114,90,1
C0004114,9113,1
C1260899,114086,1
C1260899,2623,1
C1260899,6125,1
C1260899,6135,1
C1260899,6138,1
C1260899,6154,1
C1260899,6165,1
C1260899,6201,1
C1260899,6204,1
C1260899,6218,1
C1260899,6223,1
C1260899,6229,1
C1260899,6231,1
C1260899,6234,1
C1260899,6235,1
C1260899,90121,1
C1565489,1591,1
C1565489,1636,1
C1565489,183,1
C1565489,1906,1
C1565489,2056,1
C1565489,3440,1
C1565489,3458,1
C1565489,348,1
C1565489,3630,1
C1565489,4311,1
C0025286,1471,1
C0025286,1476,1
C0025286,1514,1
C0025286,207,1
C0025286,210,1
C0025286,3280,1
C0025286,4771,1
C0025286,5155,1
C0025286,5241,1
C0025286,5728,1
C0025286,6608,1
C0025286,8028,1
C0006625,1004,1
C0006625,3569,1
C0006625,3576,1
C0006625,51738,1
C0006625,5743,1
C0006625,5744,1
C0006625,7124,1
C0006625,7132,1
C0006625,7538,1
C0006625,939,1
C0035229,10516,1
C0035229,3480,1
C0035229,4137,1
C0035229,4204,1
C0035229,5173,1
C0035229,5327,1
C0035229,57560,1
C0035229,7200,1
C0035229,779,1
C0035229,92667,1
C0035229,9963,1
C0035228,1232,1
C0035228,23516,1
C0035228,27173,1
C0035228,2919,1
C0035228,3269,1
C0035228,3309,1
C0035228,3565,1
C0035228,3569,1
C0035228,3600,1
C0035228,5054,1
C0035228,55630,1
C0035228,5777,1
C0035228,6355,1
C0035228,6356,1
C0035228,7099,1
C0035228,7124,1
C0035228,7378,1
C0035228,7782,1
C2931822,100048912,1
C2931822,100312951,1
C2931822,1029,1
C2931822,1475,1
C2931822,2064,1
C2931822,2065,1
C2931822,2067,1
C2931822,208,1
C2931822,2122,1
C2931822,23345,1
C2931822,257641,1
C2931822,3680,1
C2931822,3845,1
C2931822,4313,1
C2931822,5290,1
C2931822,55504,1
C2931822,5728,1
C2931822,595,1
C2931822,6648,1
C2931822,7157,1
C2931822,8289,1
C2931822,8314,1
C0020429,10887,1
C0020429,11280,1
C0020429,1268,1
C0020429,1269,1
C0020429,133,1
C0020429,1445,1
C0020429,1814,1
C0020429,183,1
C0020429,1906,1
C0020429,22953,1
C0020429,239,1
C0020429,240,1
C0020429,2668,1
C0020429,2904,1
C0020429,3231,1
C0020429,3356,1
C0020429,3479,1
C0020429,3552,1
C0020429,3553,1
C0020429,3557,1
C0020429,3569,1
C0020429,3576,1
C0020429,3586,1
C0020429,3643,1
C0020429,3673,1
C0020429,3827,1
C0020429,4157,1
C0020429,4314,1
C0020429,4359,1
C0020429,4803,1
C0020429,4842,1
C0020429,4843,1
C0020429,4908,1
C0020429,4982,1
C0020429,4988,1
C0020429,5024,1
C0020429,51083,1
C0020429,5173,1
C0020429,5368,1
C0020429,551,1
C0020429,5581,1
C0020429,5582,1
C0020429,5594,1
C0020429,5595,1
C0020429,5598,1
C0020429,5731,1
C0020429,5742,1
C0020429,5743,1
C0020429,5744,1
C0020429,57468,1
C0020429,5894,1
C0020429,59341,1
C0020429,60675,1
C0020429,623,1
C0020429,624,1
C0020429,6336,1
C0020429,6347,1
C0020429,6678,1
C0020429,6854,1
C0020429,6863,1
C0020429,6869,1
C0020429,7124,1
C0020429,7432,1
C0020429,7442,1
C0020429,781,1
C0020429,796,1
C0020429,815,1
C0020429,887,1
C0020429,8912,1
C0020429,8989,1
C0020429,9607,1
C0339527,1406,1
C0339527,145226,1
C0339527,167691,1
C0339527,23418,1
C0339527,23746,1
C0339527,25794,1
C0339527,3000,1
C0339527,343035,1
C0339527,3614,1
C0339527,3769,1
C0339527,392255,1
C0339527,5189,1
C0339527,55812,1
C0339527,57096,1
C0339527,6121,1
C0339527,64802,1
C0339527,7287,1
C0339527,7399,1
C0339527,80184,1
C0339527,9227,1
C0339527,9657,1
C0339527,9742,1
C1720824,102724814,1
C1720824,1143,1
C1720824,123099,1
C1720824,143,1
C1720824,151126,1
C1720824,162333,1
C1720824,2099,1
C1720824,221079,1
C1720824,284252,1
C1720824,2890,1
C1720824,29994,1
C1720824,466,1
C1720824,51196,1
C1720824,84441,1
C1720824,85461,1
C1720824,8906,1
C1720824,98,1
C3714756,10129,1
C3714756,10256,1
C3714756,10522,1
C3714756,10743,1
C3714756,10752,1
C3714756,10973,1
C3714756,11132,1
C3714756,11160,1
C3714756,112476,1
C3714756,11253,1
C3714756,113246,1
C3714756,116115,1
C3714756,116442,1
C3714756,120534,1
C3714756,131669,1
C3714756,1317,1
C3714756,132,1
C3714756,139411,1
C3714756,142,1
C3714756,147372,1
C3714756,151,1
C3714756,1778,1
C3714756,1788,1
C3714756,1933,1
C3714756,2194,1
C3714756,2263,1
C3714756,2290,1
C3714756,22941,1
C3714756,23096,1
C3714756,23135,1
C3714756,23152,1
C3714756,2332,1
C3714756,23389,1
C3714756,23431,1
C3714756,2348,1
C3714756,2593,1
C3714756,26040,1
C3714756,26128,1
C3714756,27185,1
C3714756,2778,1
C3714756,283989,1
C3714756,284058,1
C3714756,284217,1
C3714756,284403,1
C3714756,2904,1
C3714756,3073,1
C3714756,324,1
C3714756,3340,1
C3714756,3631,1
C3714756,3737,1
C3714756,374654,1
C3714756,3954,1
C3714756,4163,1
C3714756,4204,1
C3714756,4208,1
C3714756,429,1
C3714756,4669,1
C3714756,4763,1
C3714756,4909,1
C3714756,49855,1
C3714756,5080,1
C3714756,51574,1
C3714756,5190,1
C3714756,5373,1
C3714756,54499,1
C3714756,54806,1
C3714756,54856,1
C3714756,55148,1
C3714756,55180,1
C3714756,55212,1
C3714756,55250,1
C3714756,55596,1
C3714756,55621,1
C3714756,55684,1
C3714756,55703,1
C3714756,5582,1
C3714756,55825,1
C3714756,56270,1
C3714756,56623,1
C3714756,57231,1
C3714756,5728,1
C3714756,57282,1
C3714756,5900,1
C3714756,5927,1
C3714756,6000,1
C3714756,627,1
C3714756,6309,1
C3714756,6334,1
C3714756,64220,1
C3714756,64324,1
C3714756,65084,1
C3714756,6513,1
C3714756,6834,1
C3714756,6873,1
C3714756,7054,1
C3714756,7432,1
C3714756,7443,1
C3714756,7528,1
C3714756,767,1
C3714756,79042,1
C3714756,7915,1
C3714756,796,1
C3714756,79644,1
C3714756,79944,1
C3714756,80185,1
C3714756,8050,1
C3714756,80746,1
C3714756,80781,1
C3714756,81704,1
C3714756,8242,1
C3714756,8290,1
C3714756,835,1
C3714756,8366,1
C3714756,84274,1
C3714756,84320,1
C3714756,84668,1
C3714756,84735,1
C3714756,84879,1
C3714756,85358,1
C3714756,8575,1
C3714756,8831,1
C3714756,890,1
C3714756,8913,1
C3714756,9179,1
C3714756,9378,1
C3714756,953,1
C3714756,9759,1
C3714756,9901,1
C3714756,9923,1
C0018213,100312954,1
C0018213,100507679,1
C0018213,10665,1
C0018213,10678,1
C0018213,114836,1
C0018213,114904,1
C0018213,115352,1
C0018213,117189,1
C0018213,1493,1
C0018213,23,1
C0018213,26191,1
C0018213,2638,1
C0018213,28,1
C0018213,3137,1
C0018213,3710,1
C0018213,50976,1
C0018213,64135,1
C0018213,646702,1
C0018213,7038,1
C0018213,7253,1
C0018213,80862,1
C0018213,84159,1
C0018213,8635,1
C0235032,120,1
C0235032,147,1
C0235032,1577,1
C0235032,1728,1
C0235032,2353,1
C0235032,241,1
C0235032,2475,1
C0235032,2570,1
C0235032,27040,1
C0235032,4780,1
C0235032,5023,1
C0235032,5243,1
C0235032,5327,1
C0235032,5444,1
C0235032,5580,1
C0235032,590,1
C0235032,598,1
C0235032,6039,1
C0235032,6430,1
C0235032,6489,1
C0235032,7051,1
C0235032,7078,1
C0235032,836,1
C0235032,83716,1
C0235032,885,1
C0235032,915,1
C3495498,291,1
C3495498,4607,1
C3495498,4624,1
C3495498,4625,1
C3495498,4634,1
C3495498,70,1
C3495498,7134,1
C3495498,7139,1
C3495498,85366,1
C3495498,859,1
C0004238,10021,1
C0004238,1482,1
C0004238,1636,1
C0004238,1674,1
C0004238,1906,1
C0004238,2100,1
C0004238,23224,1
C0004238,3360,1
C0004238,3741,1
C0004238,3759,1
C0004238,3782,1
C0004238,4524,1
C0004238,463,1
C0004238,4846,1
C0004238,4879,1
C0004238,5396,1
C0004238,6331,1
C0004238,6336,1
C0004238,6401,1
C0004238,6660,1
C0004238,7450,1
C0004238,7478,1
C0004238,84909,1
C0004238,857,1
C0004238,858,1
C0004238,9992,1
C0019189,10063,1
C0019189,1356,1
C0019189,150684,1
C0019189,27232,1
C0019189,2876,1
C0019189,3082,1
C0019189,3440,1
C0019189,3855,1
C0019189,3880,1
C0019189,4087,1
C0019189,4233,1
C0019189,4288,1
C0019189,4489,1
C0019189,475,1
C0019189,538,1
C0019189,59,1
C0019189,6647,1
C0019189,6774,1
C0019189,7040,1
C0019189,836,1
C0019189,847,1
C0019189,9973,1
C0004943,100528032,1
C0004943,101928376,1
C0004943,102724748,1
C0004943,1230,1
C0004943,149233,1
C0004943,170679,1
C0004943,29842,1
C0004943,3106,1
C0004943,335,1
C0004943,337867,1
C0004943,338,1
C0004943,3383,1
C0004943,3576,1
C0004943,3586,1
C0004943,3592,1
C0004943,3595,1
C0004943,3683,1
C0004943,3689,1
C0004943,4210,1
C0004943,5054,1
C0004943,51752,1
C0004943,64127,1
C0004943,6775,1
C0004943,7099,1
C0004943,720,1
C0004943,8302,1
C0004943,847,1
C0011854,100128081,1
C0011854,10019,1
C0011854,100506742,1
C0011854,10584,1
C0011854,10666,1
C0011854,10745,1
C0011854,1129,1
C0011854,114904,1
C0011854,1356,1
C0011854,139716,1
C0011854,1401,1
C0011854,146754,1
C0011854,1493,1
C0011854,1512,1
C0011854,160365,1
C0011854,1649,1
C0011854,169792,1
C0011854,2065,1
C0011854,22979,1
C0011854,23274,1
C0011854,23316,1
C0011854,246778,1
C0011854,25865,1
C0011854,26191,1
C0011854,26291,1
C0011854,29121,1
C0011854,29949,1
C0011854,3117,1
C0011854,3119,1
C0011854,3122,1
C0011854,3123,1
C0011854,3240,1
C0011854,3291,1
C0011854,3458,1
C0011854,3479,1
C0011854,3481,1
C0011854,3559,1
C0011854,3586,1
C0011854,3630,1
C0011854,3710,1
C0011854,3767,1
C0011854,387103,1
C0011854,4008,1
C0011854,4842,1
C0011854,4846,1
C0011854,4938,1
C0011854,50604,1
C0011854,5078,1
C0011854,50943,1
C0011854,51214,1
C0011854,5236,1
C0011854,53347,1
C0011854,55315,1
C0011854,55384,1
C0011854,55423,1
C0011854,55876,1
C0011854,5588,1
C0011854,5771,1
C0011854,60468,1
C0011854,60495,1
C0011854,6364,1
C0011854,64135,1
C0011854,64375,1
C0011854,6556,1
C0011854,677,1
C0011854,6774,1
C0011854,6833,1
C0011854,6927,1
C0011854,7124,1
C0011854,723961,1
C0011854,7297,1
C0011854,80018,1
C0011854,84162,1
C0011854,847,1
C0011854,8935,1
C0011854,9131,1
C0011854,969,1
C0011853,10891,1
C0011853,1129,1
C0011853,1374,1
C0011853,1375,1
C0011853,148,1
C0011853,1535,1
C0011853,1536,1
C0011853,1543,1
C0011853,155,1
C0011853,1636,1
C0011853,1728,1
C0011853,183,1
C0011853,1906,1
C0011853,2101,1
C0011853,2180,1
C0011853,2309,1
C0011853,23411,1
C0011853,26291,1
C0011853,2645,1
C0011853,2820,1
C0011853,2876,1
C0011853,2936,1
C0011853,3098,1
C0011853,3162,1
C0011853,3290,1
C0011853,3375,1
C0011853,3383,1
C0011853,3397,1
C0011853,3458,1
C0011853,3479,1
C0011853,355,1
C0011853,3553,1
C0011853,3569,1
C0011853,3643,1
C0011853,3651,1
C0011853,3667,1
C0011853,3767,1
C0011853,3953,1
C0011853,412,1
C0011853,4217,1
C0011853,4240,1
C0011853,4313,1
C0011853,4318,1
C0011853,4353,1
C0011853,4513,1
C0011853,4535,1
C0011853,467,1
C0011853,4760,1
C0011853,4825,1
C0011853,4843,1
C0011853,4846,1
C0011853,488,1
C0011853,489,1
C0011853,5054,1
C0011853,5080,1
C0011853,51,1
C0011853,5105,1
C0011853,5126,1
C0011853,5166,1
C0011853,5213,1
C0011853,5313,1
C0011853,53637,1
C0011853,5465,1
C0011853,5468,1
C0011853,5578,1
C0011853,5580,1
C0011853,5581,1
C0011853,5743,1
C0011853,57678,1
C0011853,581,1
C0011853,596,1
C0011853,5970,1
C0011853,5972,1
C0011853,598,1
C0011853,623,1
C0011853,6277,1
C0011853,6364,1
C0011853,6376,1
C0011853,641371,1
C0011853,6514,1
C0011853,6517,1
C0011853,653361,1
C0011853,6548,1
C0011853,6550,1
C0011853,6616,1
C0011853,6647,1
C0011853,6648,1
C0011853,6720,1
C0011853,7040,1
C0011853,7076,1
C0011853,7077,1
C0011853,7124,1
C0011853,7132,1
C0011853,7157,1
C0011853,7351,1
C0011853,7422,1
C0011853,7533,1
C0011853,836,1
C0011853,847,1
C0011853,857,1
C0011853,859,1
C0011853,8639,1
C0011853,8698,1
C0011853,9131,1
C0011853,9294,1
C0011853,968,1
C0242422,120892,1
C0242422,142,1
C0242422,1639,1
C0242422,1644,1
C0242422,1813,1
C0242422,216,1
C0242422,2668,1
C0242422,2936,1
C0242422,4137,1
C0242422,478,1
C0242422,4803,1
C0242422,5071,1
C0242422,5173,1
C0242422,5428,1
C0242422,55532,1
C0242422,5580,1
C0242422,5617,1
C0242422,65018,1
C0242422,6571,1
C0242422,6622,1
C0242422,7054,1
C0242422,8575,1
C0242422,8854,1
C0027540,10533,1
C0027540,1317,1
